#1:ny	2:kappa_y	3:T	4:1.abs	5:1.angle	6:2.abs	7:2.angle	8:tr.abs	9:tr.angle,	10:rho_kappa.tr
85	5.34071	0.98	1	0.59183	1	-0.59183	1.65984	-1.33774e-16	0.82523
85	5.34071	1	1	0.570721	1	-0.570721	1.68302	3.95796e-16	0.827474

86	5.40354	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
86	5.40354	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999989
86	5.40354	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999501
86	5.40354	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.996669
86	5.40354	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.989658
86	5.40354	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.978158
86	5.40354	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.96306
86	5.40354	0.16	1	-3.06394	1	3.06394	1.99397	3.14159	0.945687
86	5.40354	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.927305
86	5.40354	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.908921
86	5.40354	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.891258
86	5.40354	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.874782
86	5.40354	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.859765
86	5.40354	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.846334
86	5.40354	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.834516
86	5.40354	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.824271
86	5.40354	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.815518
86	5.40354	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.80815
86	5.40354	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.802048
86	5.40354	0.4	1	-2.06175	1	2.06175	0.942927	3.14159	0.797091
86	5.40354	0.42	1	-1.97092	1	1.97092	0.779064	3.14159	0.793159
86	5.40354	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.790136
86	5.40354	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.787915
86	5.40354	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.786398
86	5.40354	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.785494
86	5.40354	0.52	1	1.56366	1	-1.56366	0.0142729	-2.33357e-13	0.785122
86	5.40354	0.54	1	1.49248	1	-1.49248	0.156469	-1.34814e-14	0.785211
86	5.40354	0.56	1	1.42474	1	-1.42474	0.291076	-9.53552e-15	0.785695
86	5.40354	0.58	1	-1.36036	1	1.36036	0.417774	2.65747e-16	0.786518
86	5.40354	0.6	1	-1.29924	1	1.29924	0.536455	2.48347e-15	0.787629
86	5.40354	0.62	1	-1.24128	1	1.24128	0.647176	3.77408e-15	0.788984
86	5.40354	0.64	1	1.18634	1	-1.18634	0.750119	-3.10813e-15	0.790545
86	5.40354	0.66	1	-1.13428	1	1.13428	0.845561	3.2825e-15	0.792277
86	5.40354	0.68	1	-1.08499	1	1.08499	0.933842	4.75551e-15	0.794151
86	5.40354	0.7	1	-1.03832	1	1.03832	1.01534	1.31213e-15	0.796141
86	5.40354	0.72	1	-0.994125	1	0.994125	1.09047	-2.03622e-16	0.798225
86	5.40354	0.74	1	0.952285	1	-0.952285	1.15965	-1.14886e-15	0.800384
86	5.40354	0.76	1	0.912667	1	-0.912667	1.22328	5.44549e-16	0.802601
86	5.40354	0.78	1	-0.875147	1	0.875147	1.28177	1.29925e-15	0.80486
86	5.40354	0.8	1	0.839606	1	-0.839606	1.33551	-1.49636e-15	0.807151
86	5.40354	0.82	1	-0.80593	1	0.80593	1.38488	1.76368e-15	0.809462
86	5.40354	0.84	1	-0.77401	1	0.77401	1.43023	1.16439e-15	0.811784
86	5.40354	0.86	1	0.743745	1	-0.743745	1.47188	-1.73487e-15	0.814108
86	5.40354	0.88	1	-0.715036	1	0.715036	1.51014	1.83795e-15	0.816429
86	5.40354	0.9	1	-0.687793	1	0.687793	1.5453	2.87381e-16	0.81874
86	5.40354	0.92	1	0.66193	1	-0.66193	1.57762	1.40747e-16	0.821037
86	5.40354	0.94	1	0.637365	1	-0.637365	1.60733	-6.90724e-16	0.823315
86	5.40354	0.96	1	-0.614022	1	0.614022	1.63467	1.35834e-16	0.825572
86	5.40354	0.98	1	0.59183	1	-0.59183	1.65984	-4.68211e-16	0.827803
86	5.40354	1	1	0.570721	1	-0.570721	1.68302	4.61762e-16	0.830007

87	5.46637	0.02	1	-3.14159	1	2.27194	1.81389	2.70677	1
87	5.46637	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999992
87	5.46637	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999588
87	5.46637	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.997116
87	5.46637	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.990779
87	5.46637	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.980129
87	5.46637	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.9659
87	5.46637	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.949308
87	5.46637	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.931569
87	5.46637	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.913683
87	5.46637	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.896381
87	5.46637	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.880153
87	5.46637	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.86529
87	5.46637	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.851942
87	5.46637	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.84015
87	5.46637	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.82989
87	5.46637	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.82109
87	5.46637	0.36	1	-2.25008	1	2.25008	1.25647	3.14159	0.813652
87	5.46637	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.807466
87	5.46637	0.4	1	-2.06175	1	2.06175	0.942927	3.14159	0.802413
87	5.46637	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.798376
87	5.46637	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.795245
87	5.46637	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.792914
87	5.46637	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.791286
87	5.46637	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.790271
87	5.46637	0.52	1	1.56366	1	-1.56366	0.0142729	-2.72249e-13	0.789791
87	5.46637	0.54	1	1.49248	1	-1.49248	0.156469	-4.96682e-15	0.789772
87	5.46637	0.56	1	1.42474	1	-1.42474	0.291076	-6.86557e-15	0.790151
87	5.46637	0.58	1	-1.36036	1	1.36036	0.417774	7.97242e-16	0.790871
87	5.46637	0.6	1	1.29924	1	-1.29924	0.536455	-4.13911e-16	0.791883
87	5.46637	0.62	1	-1.24128	1	1.24128	0.647176	3.77408e-15	0.793142
87	5.46637	0.64	1	1.18634	1	-1.18634	0.750119	-3.70016e-15	0.794609
87	5.46637	0.66	1	-1.13428	1	1.13428	0.845561	4.0703e-15	0.79625
87	5.46637	0.68	1	-1.08499	1	1.08499	0.933842	4.75551e-15	0.798037
87	5.46637	0.7	1	-1.03832	1	1.03832	1.01534	1.42148e-15	0.799942
87	5.46637	0.72	1	-0.994125	1	0.994125	1.09047	1.01811e-16	0.801945
87	5.46637	0.74	1	0.952285	1	-0.952285	1.15965	-8.61643e-16	0.804025
87	5.46637	0.76	1	0.912667	1	-0.912667	1.22328	7.26066e-16	0.806165
87	5.46637	0.78	1	-0.875147	1	0.875147	1.28177	1.5591e-15	0.808352
87	5.46637	0.8	1	0.839606	1	-0.839606	1.33551	-1.66262e-15	0.810572
87	5.46637	0.82	1	-0.80593	1	0.80593	1.38488	1.68351e-15	0.812814
87	5.46637	0.84	1	-0.77401	1	0.77401	1.43023	1.63014e-15	0.81507
87	5.46637	0.86	1	0.743745	1	-0.743745	1.47188	-1.43315e-15	0.817331
87	5.46637	0.88	1	-0.715036	1	0.715036	1.51014	1.54388e-15	0.81959
87	5.46637	0.9	1	-0.687793	1	0.687793	1.5453	-2.15536e-16	0.821841
87	5.46637	0.92	1	0.66193	1	-0.66193	1.57762	2.81494e-16	0.824081
87	5.46637	0.94	1	0.637365	1	-0.637365	1.60733	-6.90724e-16	0.826303
87	5.46637	0.96	1	-0.614022	1	0.614022	1.63467	6.79171e-17	0.828506
87	5.46637	0.98	1	0.59183	1	-0.59183	1.65984	-7.3576e-16	0.830685
87	5.46637	1	1	0.570721	1	-0.570721	1.68302	4.61762e-16	0.832838

88	5.5292	0.02	1	-3.14159	1	2.27194	1.81389	2.70677	1
88	5.5292	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999994
88	5.5292	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999678
88	5.5292	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.997602
88	5.5292	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.992036
88	5.5292	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.982394
88	5.5292	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.969221
88	5.5292	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.953598
88	5.5292	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.936671
88	5.5292	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.919421
88	5.5292	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.902587
88	5.5292	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.886681
88	5.5292	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.872021
88	5.5292	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.858778
88	5.5292	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.847017
88	5.5292	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.836731
88	5.5292	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.827864
88	5.5292	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.820328
88	5.5292	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.81402
88	5.5292	0.4	1	-2.06175	1	2.06175	0.942927	3.14159	0.808832
88	5.5292	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.80465
88	5.5292	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.801368
88	5.5292	0.46	1	1.79803	1	-1.79803	0.450564	3.14159	0.798884
88	5.5292	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.797102
88	5.5292	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.795935
88	5.5292	0.52	1	1.56366	1	-1.56366	0.0142729	-2.25578e-13	0.795304
88	5.5292	0.54	1	1.49248	1	-1.49248	0.156469	-4.96682e-15	0.795138
88	5.5292	0.56	1	1.42474	1	-1.42474	0.291076	-3.81421e-15	0.795375
88	5.5292	0.58	1	-1.36036	1	1.36036	0.417774	-5.31495e-16	0.795957
88	5.5292	0.6	1	-1.29924	1	1.29924	0.536455	1.03478e-15	0.796835
88	5.5292	0.62	1	-1.24128	1	1.24128	0.647176	3.60253e-15	0.797965
88	5.5292	0.64	1	1.18634	1	-1.18634	0.750119	-2.96012e-15	0.799308
88	5.5292	0.66	1	-1.13428	1	1.13428	0.845561	3.5451e-15	0.80083
88	5.5292	0.68	1	-1.08499	1	1.08499	0.933842	5.58772e-15	0.802501
88	5.5292	0.7	1	-1.03832	1	1.03832	1.01534	1.64017e-15	0.804297
88	5.5292	0.72	1	0.994125	1	-0.994125	1.09047	-8.14489e-16	0.806193
88	5.5292	0.74	1	0.952285	1	-0.952285	1.15965	-7.65905e-16	0.808171
88	5.5292	0.76	1	-0.912667	1	0.912667	1.22328	9.9834e-16	0.810214
88	5.5292	0.78	1	-0.875147	1	0.875147	1.28177	1.5591e-15	0.812307
88	5.5292	0.8	1	0.839606	1	-0.839606	1.33551	-1.74575e-15	0.814437
88	5.5292	0.82	1	-0.80593	1	0.80593	1.38488	1.52318e-15	0.816592
88	5.5292	0.84	1	-0.77401	1	0.77401	1.43023	1.24201e-15	0.818765
88	5.5292	0.86	1	-0.743745	1	0.743745	1.47188	-1.58401e-15	0.820946
88	5.5292	0.88	1	-0.715036	1	0.715036	1.51014	1.32332e-15	0.823128
88	5.5292	0.9	1	-0.687793	1	0.687793	1.5453	-2.87381e-16	0.825306
88	5.5292	0.92	1	0.66193	1	-0.66193	1.57762	3.51868e-16	0.827474
88	5.5292	0.94	1	0.637365	1	-0.637365	1.60733	-5.52579e-16	0.829628
88	5.5292	0.96	1	-0.614022	1	0.614022	1.63467	0	0.831764
88	5.5292	0.98	1	0.59183	1	-0.59183	1.65984	-4.01323e-16	0.83388
88	5.5292	1	1	0.570721	1	-0.570721	1.68302	4.61762e-16	0.835972

89	5.59203	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
89	5.59203	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999996
89	5.59203	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999762
89	5.59203	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.998089
89	5.59203	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.993354
89	5.59203	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.984838
89	5.59203	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.972883
89	5.59203	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.958405
89	5.59203	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.942461
89	5.59203	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.925996
89	5.59203	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.909753
89	5.59203	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.894261
89	5.59203	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.879867
89	5.59203	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.86677
89	5.59203	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.855059
89	5.59203	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.844751
89	5.59203	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.835804
89	5.59203	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.828149
89	5.59203	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.821693
89	5.59203	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.816335
89	5.59203	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.811972
89	5.59203	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.8085
89	5.59203	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.805822
89	5.59203	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.803845
89	5.59203	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.802485
89	5.59203	0.52	1	1.56366	1	-1.56366	0.0142729	-2.87807e-13	0.801665
89	5.59203	0.54	1	1.49248	1	-1.49248	0.156469	-1.06432e-14	0.801315
89	5.59203	0.56	1	1.42474	1	-1.42474	0.291076	-5.33989e-15	0.801372
89	5.59203	0.58	1	-1.36036	1	1.36036	0.417774	5.31495e-16	0.80178
89	5.59203	0.6	1	-1.29924	1	1.29924	0.536455	6.20866e-16	0.80249
89	5.59203	0.62	1	-1.24128	1	1.24128	0.647176	3.60253e-15	0.803459
89	5.59203	0.64	1	1.18634	1	-1.18634	0.750119	-1.77607e-15	0.804646
89	5.59203	0.66	1	-1.13428	1	1.13428	0.845561	3.2825e-15	0.80602
89	5.59203	0.68	1	-1.08499	1	1.08499	0.933842	3.56663e-15	0.807549
89	5.59203	0.7	1	-1.03832	1	1.03832	1.01534	1.9682e-15	0.809207
89	5.59203	0.72	1	-0.994125	1	0.994125	1.09047	1.01811e-16	0.810973
89	5.59203	0.74	1	0.952285	1	-0.952285	1.15965	-6.70167e-16	0.812826
89	5.59203	0.76	1	-0.912667	1	0.912667	1.22328	1.0891e-15	0.814749
89	5.59203	0.78	1	-0.875147	1	0.875147	1.28177	1.0394e-15	0.816727
89	5.59203	0.8	1	0.839606	1	-0.839606	1.33551	-1.16383e-15	0.818747
89	5.59203	0.82	1	-0.80593	1	0.80593	1.38488	1.68351e-15	0.820798
89	5.59203	0.84	1	-0.77401	1	0.77401	1.43023	1.24201e-15	0.82287
89	5.59203	0.86	1	-0.743745	1	0.743745	1.47188	-9.05149e-16	0.824955
89	5.59203	0.88	1	-0.715036	1	0.715036	1.51014	1.17629e-15	0.827044
89	5.59203	0.9	1	-0.687793	1	0.687793	1.5453	-1.43691e-16	0.829134
89	5.59203	0.92	1	0.66193	1	-0.66193	1.57762	7.74109e-16	0.831217
89	5.59203	0.94	1	0.637365	1	-0.637365	1.60733	-7.59796e-16	0.833289
89	5.59203	0.96	1	-0.614022	1	0.614022	1.63467	-1.35834e-16	0.835347
89	5.59203	0.98	1	0.59183	1	-0.59183	1.65984	-6.68872e-16	0.837388
89	5.59203	1	1	0.570721	1	-0.570721	1.68302	1.97898e-16	0.839408

90	5.65487	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
90	5.65487	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999998
90	5.65487	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999835
90	5.65487	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.998544
90	5.65487	0.1	1	3.13551	1	-3.13551	1.99996	3.14159	0.994648
90	5.65487	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.987325
90	5.65487	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.976707
90	5.65487	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.963528
90	5.65487	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.948728
90	5.65487	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.933201
90	5.65487	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.917681
90	5.65487	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.902712
90	5.65487	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.888666
90	5.65487	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.875772
90	5.65487	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.864149
90	5.65487	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.853836
90	5.65487	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.844815
90	5.65487	0.36	1	2.25008	1	-2.25008	1.25647	-3.14159	0.837033
90	5.65487	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.830412
90	5.65487	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.824862
90	5.65487	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.820288
90	5.65487	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.816594
90	5.65487	0.46	1	1.79803	1	-1.79803	0.450564	3.14159	0.813688
90	5.65487	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.811482
90	5.65487	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.809893
90	5.65487	0.52	1	1.56366	1	-1.56366	0.0142729	-2.33357e-13	0.808848
90	5.65487	0.54	1	1.49248	1	-1.49248	0.156469	-1.34814e-14	0.808277
90	5.65487	0.56	1	1.42474	1	-1.42474	0.291076	-7.24699e-15	0.80812
90	5.65487	0.58	1	-1.36036	1	1.36036	0.417774	2.65747e-16	0.808321
90	5.65487	0.6	1	-1.29924	1	1.29924	0.536455	1.03478e-15	0.808832
90	5.65487	0.62	1	-1.24128	1	1.24128	0.647176	3.08788e-15	0.809608
90	5.65487	0.64	1	1.18634	1	-1.18634	0.750119	-2.81212e-15	0.810611
90	5.65487	0.66	1	-1.13428	1	1.13428	0.845561	3.939e-15	0.811807
90	5.65487	0.68	1	-1.08499	1	1.08499	0.933842	4.27996e-15	0.813167
90	5.65487	0.7	1	-1.03832	1	1.03832	1.01534	1.9682e-15	0.814664
90	5.65487	0.72	1	-0.994125	1	0.994125	1.09047	2.03622e-16	0.816275
90	5.65487	0.74	1	0.952285	1	-0.952285	1.15965	-5.74429e-16	0.81798
90	5.65487	0.76	1	-0.912667	1	0.912667	1.22328	7.26066e-16	0.819762
90	5.65487	0.78	1	-0.875147	1	0.875147	1.28177	9.52782e-16	0.821605
90	5.65487	0.8	1	0.839606	1	-0.839606	1.33551	-1.57949e-15	0.823496
90	5.65487	0.82	1	-0.80593	1	0.80593	1.38488	1.84385e-15	0.825424
90	5.65487	0.84	1	-0.77401	1	0.77401	1.43023	1.16439e-15	0.827378
90	5.65487	0.86	1	0.743745	1	-0.743745	1.47188	-1.35772e-15	0.82935
90	5.65487	0.88	1	-0.715036	1	0.715036	1.51014	1.39684e-15	0.831332
90	5.65487	0.9	1	-0.687793	1	0.687793	1.5453	-5.02917e-16	0.833318
90	5.65487	0.92	1	0.66193	1	-0.66193	1.57762	1.40747e-16	0.835302
90	5.65487	0.94	1	0.637365	1	-0.637365	1.60733	-4.14434e-16	0.83728
90	5.65487	0.96	1	-0.614022	1	0.614022	1.63467	1.35834e-16	0.839248
90	5.65487	0.98	1	0.59183	1	-0.59183	1.65984	-8.02647e-16	0.841201
90	5.65487	1	1	0.570721	1	-0.570721	1.68302	5.93694e-16	0.843138

91	5.7177	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
91	5.7177	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999999
91	5.7177	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999892
91	5.7177	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.99894
91	5.7177	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.995844
91	5.7177	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.98972
91	5.7177	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.980504
91	5.7177	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.968736
91	5.7177	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.955219
91	5.7177	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.940774
91	5.7177	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.926112
91	5.7177	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.911785
91	5.7177	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.898185
91	5.7177	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.885572
91	5.7177	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.874092
91	5.7177	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.863812
91	5.7177	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.854739
91	5.7177	0.36	1	-2.25008	1	2.25008	1.25647	3.14159	0.846839
91	5.7177	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.840051
91	5.7177	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.834298
91	5.7177	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.829497
91	5.7177	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.825561
91	5.7177	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.822402
91	5.7177	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.819939
91	5.7177	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.818094
91	5.7177	0.52	1	1.56366	1	-1.56366	0.0142729	-3.03364e-13	0.816794
91	5.7177	0.54	1	1.49248	1	-1.49248	0.156469	-1.27718e-14	0.815973
91	5.7177	0.56	1	1.42474	1	-1.42474	0.291076	-5.72131e-15	0.815573
91	5.7177	0.58	1	-1.36036	1	1.36036	0.417774	0	0.815538
91	5.7177	0.6	1	-1.29924	1	1.29924	0.536455	2.06955e-15	0.81582
91	5.7177	0.62	1	-1.24128	1	1.24128	0.647176	4.46027e-15	0.816376
91	5.7177	0.64	1	1.18634	1	-1.18634	0.750119	-3.10813e-15	0.817168
91	5.7177	0.66	1	-1.13428	1	1.13428	0.845561	4.0703e-15	0.818162
91	5.7177	0.68	1	-1.08499	1	1.08499	0.933842	3.92329e-15	0.819328
91	5.7177	0.7	1	1.03832	1	-1.03832	1.01534	8.74756e-16	0.82064
91	5.7177	0.72	1	-0.994125	1	0.994125	1.09047	2.03622e-16	0.822074
91	5.7177	0.74	1	0.952285	1	-0.952285	1.15965	-1.14886e-15	0.82361
91	5.7177	0.76	1	-0.912667	1	0.912667	1.22328	1.17986e-15	0.82523
91	5.7177	0.78	1	-0.875147	1	0.875147	1.28177	1.29925e-15	0.826919
91	5.7177	0.8	1	0.839606	1	-0.839606	1.33551	-1.66262e-15	0.828663
91	5.7177	0.82	1	-0.80593	1	0.80593	1.38488	1.12234e-15	0.83045
91	5.7177	0.84	1	-0.77401	1	0.77401	1.43023	1.47489e-15	0.83227
91	5.7177	0.86	1	-0.743745	1	0.743745	1.47188	-1.58401e-15	0.834114
91	5.7177	0.88	1	-0.715036	1	0.715036	1.51014	1.2498e-15	0.835974
91	5.7177	0.9	1	-0.687793	1	0.687793	1.5453	-2.15536e-16	0.837843
91	5.7177	0.92	1	0.66193	1	-0.66193	1.57762	4.22241e-16	0.839715
91	5.7177	0.94	1	0.637365	1	-0.637365	1.60733	-7.59796e-16	0.841586
91	5.7177	0.96	1	-0.614022	1	0.614022	1.63467	-2.71668e-16	0.843452
91	5.7177	0.98	1	0.59183	1	-0.59183	1.65984	-8.02647e-16	0.845307
91	5.7177	1	1	0.570721	1	-0.570721	1.68302	4.61762e-16	0.84715

92	5.78053	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
92	5.78053	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999999
92	5.78053	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999933
92	5.78053	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.999262
92	5.78053	0.1	1	3.13551	1	-3.13551	1.99996	3.14159	0.996887
92	5.78053	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.991911
92	5.78053	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.984101
92	5.78053	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.973802
92	5.78053	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.961668
92	5.78053	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.948429
92	5.78053	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.934755
92	5.78053	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.921191
92	5.78053	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.908147
92	5.78053	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.895906
92	5.78053	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.884643
92	5.78053	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.874453
92	5.78053	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.865369
92	5.78053	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.857377
92	5.78053	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.850438
92	5.78053	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.844489
92	5.78053	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.839459
92	5.78053	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.835271
92	5.78053	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.831848
92	5.78053	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.829112
